summary,reviewText,overall,sentiment,enhanced_rating
Do not like the mess left by the plastic retainer,Do not like the mess left by the plastic retainer.  Prefer the wire break away retainers that I have used in the past better,3,-0.016666666666666663,2.7666666666666666
Great product,I have bought nails at the big box store and the plastic strips ALWAYS are poor quality and I get misfeeds.  These have never caused a problem.......about 5 boxes through my Hitachi so far a NO issues.......,5,0.125,3.9000000000000004
Nails,Needed these for a project on the farm. Worked perfectly in my Milwaukee gun. Will buy more when I use these up.,5,0.75,4.51125
Great Air Tool Nail for treated Lumber,"If you are working with treated lumber, these nails are the best. They worked flawlessly in my Porter Cable framing gun when we just replaced roofing trusses and cross bracing and are worth the extra dollars if the wood is exposed, or could be exposed to any elements. Will definitely buy more just to keep on hand.",5,0.44999999999999996,3.9779415584415583
Four Stars,"Nice product, but a bit pricey.",4,0.6,3.8725
Excellent nails,"I haven't had a single misfeed using an entire box, the galvanization is nice an uniform and certainly doesn't cover the grip rings. These things hold like crazy. I tried to pull some out, claw hammer wouldn't budge it. Ended up having to use a 3 ft crowbar to get one out. I'm now using these as my standard nail (and ordering more).",5,0.20535714285714285,4.122338383838384
Cheap Imports,"I bought these nails because I didn't need that many 3"" ring shank for my Hitachi NR90 nailer. Very few carry over 2 3/8"" in a ring shank, and those that do charge about $30 or more to ship. So 500 nails for $30 with free shipping was worth a try.
The nails look like someone made them by hand. The coating is very thick and not uniform; so the ""ring"" portion is a hit or miss affair, leaving some nails looking as though they had virtually no rings at all. Some of the nails were also slightly bent; not an issue when using a hammer, but hopefully it won't jam my nailer.
I test shot a strip, shooting a short piece of Timberstrand dimensional lumber into another piece of Timberstrand (I rarely use pine 2 by's). Nailing into Timberstrand requires more nailer power which my NR90 had no problem with.
On the plus side, the nailer worked fine and the board was extremely difficult to dislodge from the other board using three of these nails; so I think they'll work for my purposes.
For a comparision between these nails and my Hitachi ring shank nails; see the above photo.",2,0.12499999999999997,2.529727272727273
Four Stars,"Good product (just what I needed), but a bit pricey.",4,0.7,3.7112499999999997
great quality,I have bought nails at the big box store and the plastic strips ALWAYS are poor quality and I get misfeeds.  These have never caused a problem.......about 5 boxes through my Hitachi so far a NO issues.......,5,0.125,3.9000000000000004
B&C Eagle A238X113HDR/22 Round Head 2-3/8-Inch Hot Dip Galvanized Framing Nails,"These B&C Eagle 2-3/8-Inch nails are decently made and worked perfectly with my porter cable FR350 framing nailer. I didn't have any issues with jams or hang ups in the nail chute. The nails are full round head and hot dipped galvanized and worked fine for a couple small outdoor projects I had. I didn't need a lot of this size nail, so the 500-count box was just the right amount for my needs.",5,0.20690476190476187,4.085606902356902
Great if you need 2. Buy the $199 4 pack if you need 4.,"A great deal on a great product. Fastcap makes some great products for us contractors. If you only need 2, then this is the way to go. If you need 4 then buy the $199 deal and get the extra feet and case.",5,0.5333333333333333,4.592083333333333
Helpful,Helped me hang my kitchen cabinets on my own. Easy to adjust for leveling and really made the job easy on me.,5,0.41666666666666663,4.29
Truly Act as 3rd Hands,"Great product. These allowed me to install 12' long crown molding by myself on 10' tall ceilings. I made a couple of different shop-made  attachments for them to make them more useful. FYI, the end of the rod is metric tapped. See photos. Thanks FastCap, could not have done it without you!",5,0.2571428571428572,4.5793333333333335
Great for repairing Ceiling Drywall,"If you need this, it's a unique tool that will relieve the need of a 2nd person.",5,0.39166666666666666,4.473333333333334
Five Stars,"Perfect, Thanks",5,0.6,4.455
Five Stars,Worthwhile investment if your doing remodel etc.,5,0.5,4.1
Five Stars,Replaces at least two people.,5,-0.3,4.26
Useful where you don't have a flunky to assist.,I purchased a pair of these to allow me to install a grid of Unistrut type metal channels on the roof of my workshop by myself.  Turns out I only needed but one for that task.  I would lean the 3rd Hand against a ladder and then climb the ladder with the strut in one hand.  I would place the center of the strut where it needed to be and hold it in place with one hand and then grab the 3rd Hand with the other and place it under the strut and then squeeze the lever to clamp it against the strut to hold it in place against the ceiling.  I could then start installing fasteners to attach the strut to the ceiling.  I also purchased the 3rd Hand laser attachment clamp and have projects where that combination will also come in very handy.  The supports were easy to adjust and operate and were sufficiently sturdy to apply sufficient clamping force to hold steel struts in place against a ceiling. I never felt my head bone was in jeopardy as I proceeded with work on the ten foot long steel channels clamped against the ceiling.,4,0.11257575757575757,4.017666666666667
"Trithfully, you need to buy these.","The first set I received had a damaged plastic guide collar, returned for a replacement. That was a  incredibly fast process.
These are remarkably high quality, functional, and adaptable to nearly any job.
Here's a tip that worked for me, I cut the inside adjustable tube off just short of the last index hole so that I could use it to hang wall cabinets. But then again, the 12' feature wasn't so important that 11' 6"" wouldn't be sufficient.",5,0.15857142857142856,4.144871794871795
Good standards.,We bought these cause the ceiling was coming down in my front room. We only had to use one and one is enough to do the job. Easy to use. Not heavy.,5,0.1796296296296296,4.5
Multi-functional,Purchased these when we did our own cabinet installation.  Very heavy and we had to replace a slat in our newly installed floor when I knocked one of these over by accident.  That was a few years ago and we've since managed to find multiple uses for these both indoors and out.,5,0.055272727272727265,4.070188492063492
"These guys do a great job when you need them, but are a little bit heavy.","I have used these to clean off aluminum patio covers that couldn't have been done without them. I used 7/16"" mah plywood on top and bottom and the worker was able to clean my cover and paint my house. The alum cover would not have supported a worker up there without something like this",5,0.30654761904761907,4.304222222222222
"3rd, 4th, 5th, and 6th hand",Great product. Easy to use. Each rod supports 150lbs up to 12 foot. Makes a fast dust barrier when used with plastic sheeting. Held cabinets up like a champ while they were being installed. All around great product for a lone DIY er.,5,0.44666666666666666,4.651428571428571
Helper Poles,I had four bedrooms to install crown molding by myself.  Worked Great!,5,1.0,4.66884126984127
3Hands Support system,These support jacks are a great help to hold boards and sheeting to the ceiling while fastening.,5,0.8,4.134054834054834
Great for crown molding,"I just used a pair to install crown molding.  Now, I'm wondering how I would have done the job without these handy helpers.  Very impressive!  I'm not concerned about the strenght of these supports for crown molding.  Still, I would not put much load on them fully extended - maybe 10 pounds.  Fully retracted, they are quite strong.  There were no instructions, cautions, or specifications packed in the shipping box.  I thought this to be very odd as manufacturers are pretty cautious about misuse of their products.

You can easily extend the supports to the proper length as you would with a pipe clamp and then chinch it tight with the hand hand grip.  The grip and ball joints at the top and bottom are made of plastic and would appear to be easy to break.  If it does, the support becomes useless.  This concern is why I rated it with 4 stars.  However, I've dropped mine on hard tile twice now and have not broken anything yet.",4,0.24420634920634923,3.866495238095238
